SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandAreaSurveyed,IslandTotalCount,SurveyType,IslandQuads,QuadratsSampled
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-08-29,0,0,0,0,200,50.67,2011-07-24,0.5935,2.6528,0.1326,2000,1187,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-08-29,17,0.085,0.1424,0.0225,200,50.67,2011-07-24,0.2095,0.2661,0.0133,2000,419,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-09-12,1,0.005,0.0316,0.005,200,50.67,2012-07-23,0.0495,0.1323,0.0066,2000,99,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-09-12,130,0.65,1.236,0.1954,200,50.67,2012-07-23,0.106,0.4495,0.0225,2000,212,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-09-12,0,0,0,0,200,50.67,2012-07-23,0.0255,0.1659,0.0083,2000,51,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-09-12,0,0,0,0,200,50.67,2012-07-23,0.1715,0.8253,0.0413,2000,343,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-09-12,7,0.035,0.077,0.0122,200,50.67,2012-07-23,0.2465,0.3751,0.0188,2000,493,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-09-12,0,0,0,0,200,50.67,2012-07-23,0.0085,0.0451,0.0023,2000,17,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-08-29,64,0.32,0.3811,0.0603,200,50.67,2013-07-30,0.0635,0.1793,0.009,2000,127,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-08-29,129,0.645,0.8927,0.1411,200,50.67,2013-07-30,0.1185,0.3904,0.0195,2000,237,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-08-29,0,0,0,0,200,50.67,2013-07-30,0.0045,0.0385,0.0019,2000,9,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-08-29,0,0,0,0,200,50.67,2013-07-30,1.1095,4.871,0.2435,2000,2219,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-08-29,16,0.08,0.1682,0.0266,200,50.67,2013-07-30,0.1815,0.3398,0.017,2000,363,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-08-29,0,0,0,0,200,50.67,2013-07-30,0.009,0.0461,0.0023,2000,18,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-09-16,28,0.14,0.2649,0.0419,200,50.67,2014-07-19,0.054,0.169,0.0084,2000,108,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-09-16,13,0.065,0.1889,0.0299,200,50.67,2014-07-19,0.1195,0.5816,0.0291,2000,239,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-09-16,0,0,0,0,200,50.67,2014-07-19,0.131,0.6176,0.0309,2000,262,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-09-16,0,0,0,0,200,50.67,2014-07-19,0.832,5.2346,0.2617,2000,1664,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-09-16,0,0,0,0,200,50.67,2014-07-19,0.001,0.0141,7e-4,2000,2,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-09-16,0,0,0,0,200,50.67,2014-07-19,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,0.0555,0.1863,0.0093,2000,111,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,0.1145,0.3531,0.0177,2000,229,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,0.592,2.8339,0.1417,2000,1184,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,5.993,18.1853,0.9093,2000,11986,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-09-29,0,0,0,0,200,50.67,2015-07-29,0,0,0,2000,0,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-09-13,0,0,0,0,200,50.67,2016-08-14,0.0605,0.2092,0.0105,2000,121,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-09-13,0,0,0,0,200,50.67,2016-08-14,0.2795,0.6973,0.0349,2000,559,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-09-13,0,0,0,0,200,50.67,2016-08-14,0.279,1.0395,0.052,2000,558,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-09-13,14,0.07,0.1324,0.0209,200,50.67,2016-08-14,28.4715,62.4129,3.1206,2000,56943,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-09-13,0,0,0,0,200,50.67,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-09-13,0,0,0,0,200,50.67,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,0.0965,0.2339,0.0117,2000,193,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,0.1855,0.4985,0.0249,2000,371,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,0.9375,2.277,0.1139,2000,1875,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,6.3825,16.3027,0.8151,2000,12765,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,0.0045,0.0297,0.0015,2000,9,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-08-24,0,0,0,0,200,50.67,2017-07-14,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,0.0995,0.2871,0.0144,2000,199,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,0.6625,2.206,0.1103,2000,1325,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,0.3095,1.26,0.063,2000,619,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,1.9465,5.3015,0.2651,2000,3893,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-09-12,0,0,0,0,200,50.67,2018-07-21,0,0,0,2000,0,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-09-11,0,0,0,0,200,50.67,2019-07-10,0.0715,0.2076,0.0104,2000,143,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-09-11,0,0,0,0,200,50.67,2019-07-10,0.491,1.0521,0.0526,2000,982,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-09-11,0,0,0,0,200,50.67,2019-07-10,0.3145,0.8989,0.0449,2000,629,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-09-11,17,0.085,0.1916,0.0303,200,50.67,2019-07-10,10.2875,25.791,1.2895,2000,20575,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-09-11,0,0,0,0,200,50.67,2019-07-10,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
10,SC,Santa Cruz Island,YB,Yellow Banks,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-09-11,0,0,0,0,200,50.67,2019-07-10,0,0,0,2000,0,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),1996,1996-08-19,13,0.065,0.219,0.0346,200,44.36,1996-08-09,0.08,0.1766,0.0161,600,48,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),1996,1996-08-19,11,0.055,0.1632,0.0258,200,44.36,1996-08-09,0.3883,0.5471,0.0499,600,233,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,1996,1996-08-19,7,0.035,0.077,0.0122,200,44.36,1996-08-09,0.015,0.0529,0.0048,600,9,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),1997,1997-06-16,5,0.025,0.1581,0.025,200,44.36,1997-07-28,0.095,0.2008,0.0183,600,57,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),1997,1997-06-16,5,0.025,0.0927,0.0147,200,44.36,1997-07-28,0.1083,0.2183,0.0199,600,65,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,1997,1997-06-16,6,0.03,0.0723,0.0114,200,44.36,1997-07-28,0.0117,0.0471,0.0043,600,7,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),1998,1998-06-15,0,0,0,0,200,44.36,1998-07-08,0.0533,0.2118,0.0193,600,32,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),1998,1998-06-15,0,0,0,0,200,44.36,1998-07-08,0.3317,0.9592,0.0876,600,199,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,1998,1998-06-15,1,0.005,0.0316,0.005,200,44.36,1998-07-08,0.0067,0.0361,0.0033,600,4,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),1999,1999-08-16,0,0,0,0,200,44.36,1999-08-06,0.01,0.0571,0.0052,600,6,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),1999,1999-08-16,0,0,0,0,200,44.36,1999-08-06,0.5017,1.2372,0.1129,600,301,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,1999,1999-08-16,0,0,0,0,200,44.36,1999-08-06,0.0017,0.0183,0.0017,600,1,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2000,2000-06-12,0,0,0,0,200,44.36,2000-06-28,0.0783,0.2046,0.0187,600,47,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2000,2000-06-12,0,0,0,0,200,44.36,2000-06-28,0.415,0.8789,0.0802,600,249,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2000,2000-06-12,2,0.01,0.0441,0.007,200,44.36,2000-06-28,0.01,0.0438,0.004,600,6,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2001,2001-06-11,0,0,0,0,200,44.36,2001-07-02,0.0133,0.0501,0.0046,600,8,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2001,2001-06-11,0,0,0,0,200,44.36,2001-07-02,0.045,0.1201,0.011,600,27,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2001,2001-06-11,5,0.025,0.0927,0.0147,200,44.36,2001-07-02,0.0117,0.0597,0.0054,600,7,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2002,2002-08-05,0,0,0,0,200,44.36,2002-07-19,0.0083,0.0478,0.0044,600,5,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2002,2002-08-05,0,0,0,0,200,44.36,2002-07-19,0.1667,0.7007,0.064,600,100,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2002,2002-08-05,2,0.01,0.0441,0.007,200,44.36,2002-07-19,0.0117,0.0537,0.0049,600,7,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2003,2003-07-07,0,0,0,0,200,44.36,2003-07-21,0.0117,0.0832,0.0076,600,7,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2003,2003-07-07,2,0.01,0.0441,0.007,200,44.36,2003-07-21,0.58,1.405,0.1283,600,348,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2003,2003-07-07,2,0.01,0.0441,0.007,200,44.36,2003-07-21,0.0217,0.0676,0.0062,600,13,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2004,2004-08-09,1,0.005,0.0316,0.005,200,44.36,2004-08-09,0.05,0.1303,0.0119,600,30,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2004,2004-08-09,5,0.025,0.0809,0.0128,200,44.36,2004-08-09,0.9267,1.5561,0.1421,600,556,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2004,2004-08-09,9,0.045,0.0959,0.0152,200,44.36,2004-08-09,0.0217,0.0676,0.0062,600,13,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-09-05,5,0.025,0.067,0.0106,200,44.36,2005-09-08,0.0957,0.2046,0.0122,1400,134,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-09-05,85,0.425,0.5856,0.0926,200,44.36,2005-09-08,0.4379,0.9937,0.0594,1400,613,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-05,7,0.035,0.0893,0.0141,200,44.36,2005-09-08,0.0171,0.0586,0.0035,1400,24,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-08-07,0,0,0,0,200,44.36,2006-08-08,0.0379,0.1306,0.0078,1400,53,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-08-07,0,0,0,0,200,44.36,2006-08-08,0.2964,0.6922,0.0414,1400,415,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-07,10,0.05,0.0987,0.0156,200,44.36,2006-08-08,0.0179,0.0642,0.0038,1400,25,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-08-06,0,0,0,0,200,44.36,2007-07-27,0.0564,0.1713,0.0102,1400,79,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-08-06,1,0.005,0.0316,0.005,200,44.36,2007-07-27,0.0414,0.1376,0.0082,1400,58,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-08-06,4,0.02,0.0608,0.0096,200,44.36,2007-07-27,0.0214,0.0664,0.004,1400,30,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-03,0,0,0,0,200,44.36,2008-07-25,0.05,0.1224,0.0073,1400,70,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-03,0,0,0,0,200,44.36,2008-07-25,0.1814,0.392,0.0234,1400,254,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-03,9,0.045,0.0959,0.0152,200,44.36,2008-07-25,0.025,0.0818,0.0049,1400,35,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-06-15,0,0,0,0,200,44.36,2009-07-31,0.0564,0.1546,0.0092,1400,79,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-06-15,0,0,0,0,200,44.36,2009-07-31,0.0871,0.2281,0.0136,1400,122,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-06-15,19,0.095,0.1568,0.0248,200,44.36,2009-07-31,0.0357,0.0951,0.0057,1400,50,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-07-11,0.0514,0.1483,0.0089,1400,72,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-07-11,0.1193,0.2862,0.0171,1400,167,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-07-11,0,0,0,1400,0,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-06-14,0,0,0,0,200,44.36,2010-07-11,0.1671,1.261,0.0754,1400,234,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-06-14,11,0.055,0.1108,0.0175,200,44.36,2010-07-11,0.0414,0.1002,0.006,1400,58,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-09,0.0464,0.1406,0.0084,1400,65,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-09,0.1471,0.6075,0.0363,1400,206,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-09,0,0,0,1400,0,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-09,0,0,0,1400,0,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-03,18,0.09,0.163,0.0258,200,44.36,2011-06-09,0.0493,0.1071,0.0064,1400,69,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-07-02,0.0279,0.1095,0.0065,1400,39,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-07-02,0.1129,0.2759,0.0165,1400,158,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-07-02,0,0,0,1400,0,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-09-10,0,0,0,0,200,44.36,2012-07-02,0.0336,0.3622,0.0216,1400,47,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-09-10,14,0.07,0.1324,0.0209,200,44.36,2012-07-02,0.0514,0.1081,0.0065,1400,72,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-09-10,0,0,0,0,200,44.36,2012-07-02,0.0071,0.0442,0.0026,1400,10,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-08-21,0,0,0,0,200,44.36,2013-07-17,0.0371,0.1199,0.0072,1400,52,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-08-21,0,0,0,0,200,44.36,2013-07-17,0.0914,0.2708,0.0162,1400,128,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-08-21,0,0,0,0,200,44.36,2013-07-17,0.0129,0.148,0.0088,1400,18,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-08-21,1,0.005,0.0316,0.005,200,44.36,2013-07-17,1.0136,8.4833,0.507,1400,1419,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-08-21,8,0.04,0.081,0.0128,200,44.36,2013-07-17,0.035,0.0915,0.0055,1400,49,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-08-21,0,0,0,0,200,44.36,2013-07-17,0.0057,0.0374,0.0022,1400,8,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-05-27,0,0,0,0,200,44.36,2014-06-27,0.0443,0.1211,0.0072,1400,62,Five_Meter,NA,NA
11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-05-27,0,0,0,0,200,44.36,2014-06-27,0.2086,0.5613,0.0335,1400,292,Five_Meter,NA,NA
