SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1992,1992-07-15,0,0,0,0,12,720,33.18,1992-07-18,9e-4,0.0056,9e-4,36,2160,2,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1992,1992-07-15,36,0.05,0.0341,0.0098,12,720,33.18,1992-07-18,0.0611,0.0523,0.0087,36,2160,132,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1992,1992-07-15,0,0,0,0,12,720,33.18,1992-07-18,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1993,1993-07-29,36,0.05,0.0522,0.0151,12,720,33.18,1993-07-23,0.1343,0.0968,0.0161,36,2160,290,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1993,1993-07-29,9,0.0125,0.0126,0.0036,12,720,33.18,1993-07-23,0.0708,0.0912,0.0152,36,2160,153,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0.0667,0.1098,0.0183,36,2160,144,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1993,1993-07-29,23,0.0319,0.0405,0.0117,12,720,33.18,1993-07-23,0.0148,0.0287,0.0048,36,2160,32,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0.0139,0.0201,0.0034,36,2160,30,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1993,1993-07-29,15,0.0208,0.0267,0.0077,12,720,33.18,1993-07-23,0.0176,0.0229,0.0038,36,2160,38,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1993,1993-07-29,6,0.0083,0.0133,0.0038,12,720,33.18,1993-07-23,0.0306,0.0535,0.0089,36,2160,66,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1993,1993-07-29,24,0.0333,0.0201,0.0058,12,720,33.18,1993-07-23,0.0685,0.0753,0.0125,36,2160,148,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1993,1993-07-29,0,0,0,0,12,720,33.18,1993-07-23,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1994,1994-07-27,43,0.0597,0.0429,0.0124,12,720,33.18,1994-08-13,0.1245,0.0725,0.0121,36,2160,269,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1994,1994-07-27,7,0.0097,0.015,0.0043,12,720,33.18,1994-08-13,0.0514,0.0637,0.0106,36,2160,111,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0.0468,0.0712,0.0119,36,2160,101,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1994,1994-07-27,6,0.0083,0.0241,0.007,12,720,33.18,1994-08-13,0.0051,0.0163,0.0027,36,2160,11,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1994,1994-07-27,4,0.0056,0.0109,0.0031,12,720,33.18,1994-08-13,0.037,0.1013,0.0169,36,2160,80,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1994,1994-07-27,12,0.0167,0.0225,0.0065,12,720,33.18,1994-08-13,0.0134,0.0206,0.0034,36,2160,29,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1994,1994-07-27,8,0.0111,0.0164,0.0047,12,720,33.18,1994-08-13,0.0218,0.0251,0.0042,36,2160,47,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1994,1994-07-27,0,0,0,0,12,720,33.18,1994-08-13,0.0028,0.0085,0.0014,36,2160,6,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1994,1994-07-27,14,0.0194,0.0211,0.0061,12,720,33.18,1994-08-13,0.0398,0.0541,0.009,36,2160,86,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1994,1994-07-27,4,0.0056,0.0109,0.0031,12,720,33.18,1994-08-13,0.0023,0.0071,0.0012,36,2160,5,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1995,1995-07-24,66,0.0917,0.0694,0.02,12,720,33.18,1995-08-02,0.1292,0.0736,0.0123,36,2160,279,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1995,1995-07-24,9,0.0125,0.0144,0.0042,12,720,33.18,1995-08-02,0.0454,0.0513,0.0085,36,2160,98,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0.0514,0.0819,0.0136,36,2160,111,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1995,1995-07-24,29,0.0403,0.0417,0.012,12,720,33.18,1995-08-02,0.0181,0.0312,0.0052,36,2160,39,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1995,1995-07-24,13,0.0181,0.015,0.0043,12,720,33.18,1995-08-02,0.0606,0.1507,0.0251,36,2160,131,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1995,1995-07-24,17,0.0236,0.0207,0.006,12,720,33.18,1995-08-02,0.0139,0.0209,0.0035,36,2160,30,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1995,1995-07-24,15,0.0208,0.0257,0.0074,12,720,33.18,1995-08-02,0.0185,0.0258,0.0043,36,2160,40,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0.0014,0.0083,0.0014,36,2160,3,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1995,1995-07-24,56,0.0778,0.0484,0.014,12,720,33.18,1995-08-02,0.0537,0.0412,0.0069,36,2160,116,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1995,1995-07-24,0,0,0,0,12,720,33.18,1995-08-02,0.0019,0.0077,0.0013,36,2160,4,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1996,1996-08-05,34,0.0472,0.0264,0.0076,12,720,33.18,1996-07-26,0.0935,0.0561,0.0094,36,2160,202,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1996,1996-08-05,3,0.0042,0.0104,0.003,12,720,33.18,1996-07-26,0.0356,0.0439,0.0073,36,2160,77,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0.0486,0.0775,0.0129,36,2160,105,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1996,1996-08-05,1,0.0014,0.0048,0.0014,12,720,33.18,1996-07-26,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1996,1996-08-05,9,0.0125,0.0285,0.0082,12,720,33.18,1996-07-26,0.0069,0.0193,0.0032,36,2160,15,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1996,1996-08-05,1,0.0014,0.0048,0.0014,12,720,33.18,1996-07-26,0.0176,0.051,0.0085,36,2160,38,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1996,1996-08-05,10,0.0139,0.0139,0.004,12,720,33.18,1996-07-26,0.012,0.0194,0.0032,36,2160,26,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1996,1996-08-05,4,0.0056,0.0082,0.0024,12,720,33.18,1996-07-26,0.0069,0.0128,0.0021,36,2160,15,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1996,1996-08-05,3,0.0042,0.0104,0.003,12,720,33.18,1996-07-26,0.0083,0.0193,0.0032,36,2160,18,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1996,1996-08-05,26,0.0361,0.0255,0.0073,12,720,33.18,1996-07-26,0.0241,0.0237,0.004,36,2160,52,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1996,1996-08-05,0,0,0,0,12,720,33.18,1996-07-26,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1997,1997-07-07,72,0.1,0.0628,0.0181,12,720,33.18,1997-07-11,0.1435,0.0738,0.0123,36,2160,310,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1997,1997-07-07,2,0.0028,0.0096,0.0028,12,720,33.18,1997-07-11,0.0338,0.0364,0.0061,36,2160,73,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1997,1997-07-07,1,0.0014,0.0048,0.0014,12,720,33.18,1997-07-11,0.0481,0.0757,0.0126,36,2160,104,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1997,1997-07-07,1,0.0014,0.0048,0.0014,12,720,33.18,1997-07-11,0.0014,0.0047,8e-4,36,2160,3,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1997,1997-07-07,3,0.0042,0.0075,0.0022,12,720,33.18,1997-07-11,0.0102,0.0259,0.0043,36,2160,22,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1997,1997-07-07,5,0.0069,0.0086,0.0025,12,720,33.18,1997-07-11,0.0083,0.0141,0.0023,36,2160,18,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1997,1997-07-07,1,0.0014,0.0048,0.0014,12,720,33.18,1997-07-11,0.0065,0.0115,0.0019,36,2160,14,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0.0037,0.0139,0.0023,36,2160,8,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1997,1997-07-07,28,0.0389,0.0391,0.0113,12,720,33.18,1997-07-11,0.0264,0.0317,0.0053,36,2160,57,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1997,1997-07-07,0,0,0,0,12,720,33.18,1997-07-11,0.0241,0.0589,0.0098,36,2160,52,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1998,1998-09-14,54,0.075,0.049,0.0141,12,720,33.18,1998-08-14,0.1523,0.0882,0.0147,36,2160,329,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0.0375,0.0472,0.0079,36,2160,81,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0.0366,0.0569,0.0095,36,2160,79,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1998,1998-09-14,3,0.0042,0.0104,0.003,12,720,33.18,1998-08-14,0.0014,0.0061,0.001,36,2160,3,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,9e-4,0.0039,6e-4,36,2160,2,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1998,1998-09-14,1,0.0014,0.0048,0.0014,12,720,33.18,1998-08-14,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1998,1998-09-14,1,0.0014,0.0048,0.0014,12,720,33.18,1998-08-14,0.013,0.0226,0.0038,36,2160,28,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1998,1998-09-14,5,0.0069,0.0086,0.0025,12,720,33.18,1998-08-14,0.0116,0.0168,0.0028,36,2160,25,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1998,1998-09-14,6,0.0083,0.0167,0.0048,12,720,33.18,1998-08-14,0.0111,0.0187,0.0031,36,2160,24,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1998,1998-09-14,0,0,0,0,12,720,33.18,1998-08-14,0.0208,0.0348,0.0058,36,2160,45,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1998,1998-09-14,1,0.0014,0.0048,0.0014,12,720,33.18,1998-08-14,0.006,0.0179,0.003,36,2160,13,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1998,1998-09-14,8,0.0111,0.0205,0.0059,12,720,33.18,1998-08-14,0.2361,0.5237,0.0873,36,2160,510,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,1999,1999-07-19,90,0.125,0.0529,0.0153,12,720,33.18,1999-07-12,0.169,0.066,0.011,36,2160,365,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,1999,1999-07-19,2,0.0028,0.0065,0.0019,12,720,33.18,1999-07-12,0.0463,0.0584,0.0097,36,2160,100,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0.038,0.0642,0.0107,36,2160,82,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,1999,1999-07-19,3,0.0042,0.0104,0.003,12,720,33.18,1999-07-12,0.0032,0.0078,0.0013,36,2160,7,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9003,Haliotis corrugata,Pink Abalone,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9004,Haliotis fulgens,Green Abalone,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,1999,1999-07-19,10,0.0139,0.0172,0.005,12,720,33.18,1999-07-12,0.0194,0.0234,0.0039,36,2160,42,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,1999,1999-07-19,14,0.0194,0.0255,0.0073,12,720,33.18,1999-07-12,0.0153,0.0259,0.0043,36,2160,33,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,1999,1999-07-19,6,0.0083,0.0133,0.0038,12,720,33.18,1999-07-12,0.0093,0.0146,0.0024,36,2160,20,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9011,Aplysia californica,California Brown Sea Hare,1999,1999-07-19,0,0,0,0,12,720,33.18,1999-07-12,0.0037,0.0098,0.0016,36,2160,8,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,1999,1999-07-19,10,0.0139,0.0172,0.005,12,720,33.18,1999-07-12,0.013,0.0183,0.0031,36,2160,28,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,1999,1999-07-19,1,0.0014,0.0048,0.0014,12,720,33.18,1999-07-12,0.2755,0.5794,0.0966,36,2160,595,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2000,2000-07-17,97,0.1347,0.0575,0.0166,12,720,33.18,2000-07-21,0.1486,0.0929,0.0155,36,2160,321,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6001,Stylaster californicus,California Hydrocoral,2000,2000-07-17,0,0,0,0,12,720,33.18,2000-07-21,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6002,Urticina lofotensis,White Spotted Rose Anemone,2000,2000-07-17,8,0.0111,0.0164,0.0047,12,720,33.18,2000-07-21,0.0509,0.0604,0.0101,36,2160,110,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,2000,2000-07-17,1,0.0014,0.0048,0.0014,12,720,33.18,2000-07-21,0.0329,0.0509,0.0085,36,2160,71,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6007,Muricea fruticosa,Brown Gorgonian,2000,2000-07-17,0,0,0,0,12,720,33.18,2000-07-21,0,0,0,36,2160,0,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6008,Muricea californica,California Golden Gorgonian,2000,2000-07-17,0,0,0,0,12,720,33.18,2000-07-21,5e-4,0.0028,5e-4,36,2160,1,Bands
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,8001,Panulirus interruptus,California Spiny Lobster,2000,2000-07-17,0,0,0,0,12,720,33.18,2000-07-21,0,0,0,36,2160,0,Bands
