IslandCode,IslandName,Species,ScientificName,CommonName,SurveyYear,MeanSize,TotalCount,StandardError,StandardDeviation
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2019,46.7097,31,1,7.6385
SR,Santa Rosa Island,9014,Tegula regina,Queen Tegula,2019,47.6667,6,1,3.5024
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,1985,40.5,4,4,7.7675
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,1987,90.6667,3,10,17.4738
SR,Santa Rosa Island,11004,Lytechinus anamesus,White Urchin,1987,17.0096,104,0,4.1137
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,1988,105,1,NA,NA
SR,Santa Rosa Island,9006,Kelletia kelletii,Kellets Whelk,1991,107,4,2,4.397
SR,Santa Rosa Island,9006,Kelletia kelletii,Kellets Whelk,1995,116.5263,57,1,10.9334
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,1995,119.5,2,3,4.9497
SR,Santa Rosa Island,9006,Kelletia kelletii,Kellets Whelk,1996,115.2105,19,2,9.8971
SR,Santa Rosa Island,9009,Megathura crenulata,Giant Keyhole Limpet,1996,83.5,6,7,17.9639
SR,Santa Rosa Island,9006,Kelletia kelletii,Kellets Whelk,1997,71,1,NA,NA
SR,Santa Rosa Island,9009,Megathura crenulata,Giant Keyhole Limpet,1997,85,4,4,8.9815
SR,Santa Rosa Island,11004,Lytechinus anamesus,White Urchin,1998,17.5749,207,0,5.7355
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,1999,58.6935,62,2,18.7062
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,1999,40.3,10,2,5.0122
SR,Santa Rosa Island,9009,Megathura crenulata,Giant Keyhole Limpet,1999,90.8571,14,2,7.7644
SR,Santa Rosa Island,11004,Lytechinus anamesus,White Urchin,1999,22.8077,182,0,4.4772
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2000,46.5,2,14,19.0919
SR,Santa Rosa Island,11004,Lytechinus anamesus,White Urchin,2000,19.6323,155,0,4.9831
SR,Santa Rosa Island,9007,Megastraea undosa,Wavy Turban Snail,2001,72.6,5,3,6.1887
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2001,52.5,2,0,0.7071
SR,Santa Rosa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2001,83.2105,19,3,12.2365
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2001,82,1,NA,NA
SR,Santa Rosa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2005,98.4222,90,1,14.2
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2006,50.125,8,4,10.6829
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2010,52.75,4,5,9.2871
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2011,65,1,NA,NA
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2012,26.6471,51,2,17.4423
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2012,85,1,NA,NA
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2013,41.8154,65,1,9.3272
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2014,58.5,2,1,2.1213
SR,Santa Rosa Island,11003,Pycnopodia helianthoides,Sunflower Star,2014,16.5,2,1,2.1213
SR,Santa Rosa Island,11004,Lytechinus anamesus,White Urchin,2014,15.2757,214,0,4.7839
SR,Santa Rosa Island,9008,Lithopoma gibberosa,Red Turban Snail,2015,42.4318,88,1,12.5559
SR,Santa Rosa Island,11003,Pycnopodia helianthoides,Sunflower Star,2015,27.6667,3,3,5.1316
SR,Santa Rosa Island,11009,Centrostephanus coronatus,Coronado Urchin,2015,9.25,4,0,0.9574
SR,Santa Rosa Island,9012,Haliotis assimilis,Threaded Abalone,2017,51,1,NA,NA
SR,Santa Rosa Island,9002,Haliotis rufescens,Red Abalone,2018,157.6832,202,5,66.7846
SC,Santa Cruz Island,9002,Haliotis rufescens,Red Abalone,1985,155.4222,45,6,37.5097
SC,Santa Cruz Island,9003,Haliotis corrugata,Pink Abalone,1985,107.7363,91,4,41.9875
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1985,45.15,120,1,7.9986
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1985,101.7391,23,3,14.589
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1985,57.8145,124,2,17.405
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1985,72.7797,118,1,13.8627
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1985,67.0183,109,2,24.0874
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1985,33.5476,42,3,21.0877
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1985,72.0717,460,1,23.7788
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1985,39.9654,434,1,13.1337
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1985,124.6457,127,3,29.4876
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1986,52.4842,95,2,16.0086
SC,Santa Cruz Island,9002,Haliotis rufescens,Red Abalone,1986,155.375,8,14,38.3031
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1986,45.3137,153,1,7.726
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1986,98,43,3,20.5032
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1986,57.9042,167,2,20.8778
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1986,78.5137,146,1,16.1895
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1986,65.1127,142,2,28.6282
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1986,52.6582,79,2,18.4119
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1986,100.3817,131,4,47.4565
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1986,19.7887,478,0,4.9601
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1986,50.4221,526,1,25.6223
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1986,25.8449,535,1,12.451
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1986,126.2805,164,2,25.2146
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1987,45.5385,13,4,15.841
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1987,46.5473,148,1,6.3228
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1987,101.6667,48,2,16.2275
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1987,64.4645,155,1,18.0944
SC,Santa Cruz Island,9008,Lithopoma gibberosa,Red Turban Snail,1987,51.2857,7,2,5.4072
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1987,77.4663,178,1,12.8789
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1987,74.7463,67,3,28.0877
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1987,43.2308,91,2,15.6213
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1987,96.463,108,5,49.2917
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1987,19.4215,344,0,5.0107
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1987,49.4482,531,1,23.0604
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1987,28.0804,535,0,7.6833
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1987,121.8868,159,2,20.8117
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1988,54.0533,75,2,16.8185
SC,Santa Cruz Island,9003,Haliotis corrugata,Pink Abalone,1988,114.4167,12,9,30.2248
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1988,44.6479,142,0,5.2419
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1988,102.2727,88,2,14.9979
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1988,69.2874,174,1,16.7165
SC,Santa Cruz Island,9008,Lithopoma gibberosa,Red Turban Snail,1988,59.5,2,4,6.364
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1988,71.1526,190,1,12.0928
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1988,84.2564,78,3,25.0555
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1988,55.4481,154,1,15.9935
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1988,117.586,157,4,52.4117
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1988,20.8638,367,0,4.3461
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1988,47.7913,508,1,21.6159
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1988,28.0312,608,0,8.0493
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1988,124.1341,179,2,26.9978
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1989,49.0159,63,2,16.3938
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1989,45.928,125,1,8.1599
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1989,109,48,2,17.2922
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1989,73.3,110,1,14.4867
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1989,58.4407,270,1,16.4295
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1989,116.0274,146,5,55.8823
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1989,19.1155,528,0,4.5815
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1989,47.0918,501,1,25.3473
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1989,28.2803,628,0,8.5171
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1989,106.9281,153,2,24.849
SC,Santa Cruz Island,9005,Cypraea spadicea,Chestnut Cowrie,1990,43.4648,142,0,5.4521
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1990,95.3239,71,1,10.0751
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1990,76.4662,148,1,17.5915
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1990,58.1896,269,1,17.2987
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1990,129.0237,211,3,48.4343
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1990,238.2308,13,10,34.3976
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1990,21.5,532,0,3.8564
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1990,42.5011,473,1,19.2372
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1990,25.8649,629,0,8.4911
SC,Santa Cruz Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1990,114.0777,206,2,22.1717
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1991,98.8861,79,2,13.5069
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1991,68.1617,167,1,11.057
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1991,60.567,97,2,23.6431
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1991,53.041,268,1,18.867
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1991,123.9015,203,4,55.2525
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1991,140.4,10,37,117.9597
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1991,20.0115,435,0,4.0392
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1991,47.3564,550,1,22.9229
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1991,30.5898,529,0,9.0086
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1992,94.62,50,2,13.8209
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1992,66.1556,135,1,8.9099
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1992,61.7376,141,2,26.3535
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1992,56.3887,247,1,14.9493
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1992,99.1163,172,3,43.4625
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1992,235.0667,15,11,41.9276
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1992,19.6689,761,0,3.6886
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1992,46.6155,554,1,23.6566
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1992,27.4402,920,0,8.4952
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1993,106.6512,43,2,14.1352
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1993,74.7714,140,1,8.3772
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1993,62.3514,74,3,21.807
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1993,53.065,200,1,15.4728
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1993,96.025,80,4,32.851
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1993,275.6667,3,34,59.5343
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1993,19.3962,477,0,3.6097
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1993,59.5352,383,1,26.3035
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1993,30.3982,1012,0,10.4235
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1994,42.5238,21,4,18.999
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1994,95.8817,93,2,16.2279
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1994,70.7417,151,1,8.0029
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1994,62.8333,54,3,21.9147
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1994,59.0276,217,1,12.7348
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1994,98.1833,120,4,38.9471
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1994,239.7778,18,9,36.9492
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1994,14.8554,498,0,4.4463
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1994,51.044,409,1,29.352
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1994,22.2564,854,0,12.3568
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1995,46.013,77,2,19.4696
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1995,102.0976,41,2,15.83
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1995,72.371,124,1,12.526
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1995,61.4894,284,1,14.1515
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1995,108.6688,154,3,33.8171
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1995,262.3846,13,9,31.1917
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1995,18.5932,381,0,3.812
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1995,51.7912,814,1,23.4121
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1995,24.3755,1281,0,10.7674
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1996,100.4706,34,2,13.349
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1996,57.0442,407,1,18.0329
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1996,71.6964,112,1,8.9602
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1996,78.8333,90,2,23.1697
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1996,59.3258,310,1,16.752
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1996,101.5141,177,3,39.3392
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,1996,261.6667,9,16,47.2758
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1996,43.6507,793,1,20.9791
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1996,24.8037,1635,0,8.5229
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1997,111.3571,28,2,12.4995
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1997,65.0794,340,1,21.57
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1997,74.1024,166,1,9.1225
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1997,64.7045,132,2,21.5271
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1997,60.0142,282,1,14.2926
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1997,109.044,182,2,30.5684
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1997,19.0058,693,0,5.9385
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1997,46.8347,1010,1,20.4311
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1997,28.7405,1287,0,10.4518
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1998,40.798,99,2,15.482
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1998,85.4118,119,2,25.6857
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1998,62.0309,259,1,16.7649
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1998,75.5496,131,1,9.6326
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,1998,69.3757,181,2,25.8578
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1998,60.7751,209,1,14.1449
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1998,110.9565,46,5,34.1142
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1998,16.9903,411,0,6.8695
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1998,49.6097,966,1,18.55
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1998,29.7441,926,0,9.1239
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,1999,44.6316,57,2,14.6819
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,1999,102.6667,12,6,19.3171
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,1999,49.9526,359,1,21.4895
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,1999,68.5056,89,1,10.6452
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,1999,62.1514,284,1,16.7706
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,1999,120.94,50,4,31.5364
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,1999,15.6216,1139,0,4.6831
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,1999,35.5442,904,1,18.4768
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1999,27.8476,1581,0,8.843
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,2000,44.3836,73,2,14.5178
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,2000,40.7517,435,1,14.8936
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,2000,70.75,96,1,11.5958
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2000,61.6095,274,1,16.1582
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2000,119.4964,137,3,38.2752
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,2000,19.2106,869,0,3.5091
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,2000,32.6254,961,0,14.0317
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2000,20.176,1108,0,9.2603
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,2001,40.8632,307,1,13.2798
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,2001,70.58,100,1,11.5655
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2001,59.6944,445,1,18.0637
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2001,111.8816,245,2,34.8767
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,2001,168,25,5,24.8412
SC,Santa Cruz Island,11004,Lytechinus anamesus,White Urchin,2001,20.545,844,0,3.2531
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,2001,34.1009,1120,0,13.5509
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2001,21.5484,1313,0,8.3706
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,2002,53.0707,198,1,13.434
SC,Santa Cruz Island,9008,Lithopoma gibberosa,Red Turban Snail,2002,41.875,8,3,8.8227
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,2002,68.1441,111,2,16.3367
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2002,64.313,345,1,15.1621
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2002,98.6181,288,2,35.0144
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,2002,176.7037,27,6,28.9613
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,2002,38.2816,831,1,15.8565
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2002,22.6812,966,0,6.3383
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,2003,44.9259,27,4,19.7346
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,2003,102.2381,21,4,20.268
SC,Santa Cruz Island,9007,Megastraea undosa,Wavy Turban Snail,2003,75.6092,87,2,14.1925
SC,Santa Cruz Island,9008,Lithopoma gibberosa,Red Turban Snail,2003,46.3077,13,2,5.6919
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,2003,92.3571,56,5,35.6811
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2003,62.0174,344,1,15.1638
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2003,101.7788,217,2,33.4806
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,2003,230.1308,107,6,56.9071
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,2003,49.7523,884,1,21.4781
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2003,25.5248,867,0,5.3559
SC,Santa Cruz Island,5002,Tethya aurantia,Orange Puffball Sponge,2004,40.6226,53,2,14.1696
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,2004,99.6818,22,2,10.0018
SC,Santa Cruz Island,9008,Lithopoma gibberosa,Red Turban Snail,2004,45.75,4,5,9.0323
SC,Santa Cruz Island,9009,Megathura crenulata,Giant Keyhole Limpet,2004,68.7541,61,1,10.543
SC,Santa Cruz Island,9010,Crassedoma giganteum,Rock Scallop,2004,74.1695,118,3,29.3457
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2004,65.3339,554,1,13.9051
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2004,109.3299,291,2,29.0827
SC,Santa Cruz Island,11003,Pycnopodia helianthoides,Sunflower Star,2004,227.0896,67,6,47.3689
SC,Santa Cruz Island,11005,Strongylocentrotus franciscanus,Red Urchin,2004,53.8723,697,1,19.5032
SC,Santa Cruz Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2004,28.472,1587,0,5.3651
SC,Santa Cruz Island,9006,Kelletia kelletii,Kellets Whelk,2005,93.5979,189,2,23.2161
SC,Santa Cruz Island,11001,Patiria miniata,Bat Star,2005,64.0892,527,1,13.821
SC,Santa Cruz Island,11002,Pisaster giganteus,Giant-spined Sea Star,2005,118.537,378,2,31.6672
