Site_Number,IslandCode,IslandName,SiteCode,SiteName,Year,Date,MeanTemp,MinTemp,MaxTemp,MeanDepth,SST34,Anom
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-07-23,12.50267857142857,10.38,15.83,43.27,27.1,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-07-30,13.652083333333334,11.47,16.78,43.27,27.1,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-08-06,13.660297619047618,12.09,16.47,43.27,27,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-08-13,13.905714285714286,11.62,16.47,43.27,27,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-08-20,14.363750000000001,12.24,16.31,43.27,26.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-08-27,14.031845238095238,12.09,15.99,43.27,26.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-03,14.671488095238095,12.71,16.31,43.27,26.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-10,15.285588235294119,13.23,16.63,43.27,26.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-17,14.15470238095238,12.89,15.77,43.27,26.4,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-24,14.619345238095239,12.84,16.41,43.27,26.4,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-10-01,14.36202380952381,13.11,16.03,43.27,26.2,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-10-08,13.170654761904762,11.41,15.1,43.27,26.3,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-10-15,13.646607142857144,11.12,15.24,43.27,26.4,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-10-22,13.815416666666666,11.88,15.67,43.27,26.3,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-10-29,14.846904761904764,12.34,17.22,43.27,26.4,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-11-05,14.342559523809525,11.71,16.77,43.27,26.3,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-11-12,12.435714285714285,11.02,14.26,43.27,26.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-11-19,13.430178571428572,11.78,15.07,43.27,26.3,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-11-26,14.195714285714287,12.02,15.19,43.27,26.1,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-12-03,13.542857142857141,11.85,15.1,43.27,26,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-12-10,13.196904761904761,11.73,15.17,43.27,25.8,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-12-17,12.497916666666667,11.37,13.35,43.27,25.8,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-12-24,12.362797619047617,11.29,13.3,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-12-31,12.175104166666666,11.39,12.55,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2008-12-31,11.963194444444445,11.54,12.46,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-01-07,11.812202380952382,11.02,12.7,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-01-14,12.366785714285713,11.61,13.08,43.27,25.4,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-01-21,12.593809523809526,11.51,13.35,43.27,25.8,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-01-28,11.99720238095238,11.07,12.72,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-02-04,12.812678571428572,11.8,13.47,43.27,25.7,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-02-11,11.958809523809524,10.98,13.01,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-02-18,12.331845238095237,11.95,12.65,43.27,26.2,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-02-25,12.220654761904763,11.02,12.92,43.27,26.3,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-03-04,12.394761904761905,11.22,13.28,43.27,26.4,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-03-11,11.596646706586826,10.34,12.6,43.27,26.7,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-03-18,11.341011904761904,10.39,11.95,43.27,26.7,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-03-25,10.41440476190476,9.6,11.83,43.27,26.8,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-04-01,10.48327380952381,9.6,11.9,43.27,27.1,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-04-08,11.123154761904763,9.85,12.31,43.27,27.4,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-04-15,10.077916666666667,9.21,11.32,43.27,27.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-04-22,10.855714285714285,9.8,11.66,43.27,27.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-04-29,10.025238095238095,9.33,11.17,43.27,27.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-05-06,10.381071428571428,9.6,11.27,43.27,27.9,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-05-13,10.128630952380952,9.01,11.9,43.27,28,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-05-20,11.063571428571429,10.1,12.63,43.27,28.2,0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-05-27,11.340059523809524,9.92,13.3,43.27,28.1,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-06-03,12.110714285714286,10.49,15.29,43.27,27.9,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-06-10,12.582559523809524,10.56,14.43,43.27,28.1,0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-06-17,12.454940476190476,10.44,14.45,43.27,28.2,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-06-24,12.139583333333334,10.05,14.02,43.27,28.2,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-07-01,12.897857142857143,10.73,14.4,43.27,28.2,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-07-08,12.45892857142857,10.71,14.19,43.27,28,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-07-15,13.34154761904762,11.92,14.98,43.27,28,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-07-22,12.775059523809524,11.02,14.62,43.27,27.9,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-07-29,13.168214285714287,11.17,15.41,43.27,27.7,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-05,12.242499999999998,10.83,14.24,43.27,27.6,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-12,12.985535714285716,11.02,15.31,43.27,27.4,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-19,12.88905325443787,11.12,14.74,43.27,27.4,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-26,13.920059523809524,12.07,16.1,43.27,27.6,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-09-02,13.895000000000001,11.22,18.2,43.27,27.6,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-09-09,13.383273809523809,11.02,16.17,43.27,27.5,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-09-16,13.938630952380953,11.95,16.53,43.27,27.5,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-09-23,13.944702380952382,11.66,15.58,43.27,27.4,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-09-30,13.490595238095239,10.88,15.36,43.27,27.3,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-10-07,12.896964285714287,10.39,14.88,43.27,27.3,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-10-14,14.311071428571429,12.02,16.36,43.27,27.5,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-10-21,13.120535714285714,11.07,15.89,43.27,27.7,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-10-28,12.991904761904761,10.88,16.98,43.27,28.1,1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-11-04,14.206309523809523,11.66,16.34,43.27,28.2,1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-11-11,13.405119047619047,10.93,15.62,43.27,28.2,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-11-18,12.858928571428573,11.39,14.43,43.27,28.2,1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-11-25,12.42095238095238,11.17,13.93,43.27,28.2,1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-12-02,12.910714285714286,11.12,14.5,43.27,28.2,1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-12-09,13.123273809523809,11.27,14.17,43.27,28.2,1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-12-16,12.778690476190476,11.61,14.14,43.27,28.3,1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-12-23,12.867261904761904,10.83,14.05,43.27,28.4,1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-12-30,13.2715,12.02,14.05,43.27,28.3,1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2009-12-30,12.551458333333334,11.9,13.44,43.27,28.3,1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-01-06,13.50422619047619,12.09,14.84,43.27,28.3,1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-01-13,13.627261904761905,12.19,14.26,43.27,28.2,1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-01-20,13.912976190476192,13.13,14.26,43.27,28,1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-01-27,13.53,12.94,13.9,43.27,27.8,1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-02-03,13.535416666666666,12.82,14.14,43.27,27.8,1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-02-10,13.053214285714287,12.38,13.59,43.27,27.9,1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-02-17,13.211726190476192,12.02,14.05,43.27,27.9,1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-02-24,13.315892857142858,12.26,13.83,43.27,28,1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-03-03,13.156904761904762,12.24,13.93,43.27,28.1,1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-03-10,12.313571428571427,11,13.54,43.27,28.3,1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-03-17,12.113571428571428,11.07,12.79,43.27,28.4,1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-03-24,11.93452380952381,10.44,13.08,43.27,28.4,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-03-31,11.56547619047619,10.78,12.67,43.27,28.4,0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-04-07,11.269880952380952,10.14,11.97,43.27,28.4,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-04-14,11.599880952380952,10.63,12.53,43.27,28.5,0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-04-21,12.015476190476189,10.76,13.3,43.27,28.4,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-04-28,11.916845238095238,10.34,13.32,43.27,28.2,0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-05-05,11.244702380952381,10.36,12.24,43.27,28,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-05-12,10.82095238095238,10.14,11.44,43.27,27.7,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-05-19,11.099047619047619,10,12.09,43.27,27.5,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-05-26,10.763511904761904,10,12.02,43.27,27.5,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-06-02,10.616369047619047,10,11.29,43.27,27.3,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-06-09,10.340059523809524,9.78,11.32,43.27,27.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-06-16,10.78345238095238,9.87,12.67,43.27,27,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-06-23,10.958809523809524,9.87,12.65,43.27,26.9,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-06-30,11.580654761904762,10.07,13.66,43.27,26.7,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-07,12.440535714285716,10.54,14.69,43.27,26.4,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-14,11.970119047619047,10.63,14.5,43.27,26.1,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-21,12.560416666666667,11.29,15.24,43.27,26,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-28,12.859585798816568,11.15,14.52,43.27,25.6,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-08-04,12.819940476190476,11.51,14.62,43.27,25.8,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-08-11,12.614583333333334,11.27,14.43,43.27,25.7,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-08-18,12.000535714285714,10.93,13.16,43.27,25.6,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-08-25,11.653988095238097,10.29,14.05,43.27,25.2,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-09-01,11.697857142857142,10.54,13.42,43.27,25.1,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-09-08,12.259583333333333,10.27,14.31,43.27,25.2,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-09-15,12.402202380952382,11.2,13.81,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-09-22,11.747440476190476,10.29,13.69,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-09-29,13.35654761904762,12,15.1,43.27,24.8,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-10-06,13.225833333333334,11.73,15.36,43.27,24.8,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-10-13,13.856369047619047,11.66,16.08,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-10-20,14.025119047619047,12.53,16.15,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-10-27,13.226190476190476,10.63,15.03,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-11-03,13.582083333333333,11.68,15.1,43.27,25.2,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-11-10,12.364642857142858,10.29,14.64,43.27,25.2,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-11-17,13.246845238095236,11.15,15.46,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-11-24,12.134702380952382,10.88,13.61,43.27,24.9,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-12-01,11.921011904761905,11.12,13.11,43.27,25,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-12-08,12.014285714285714,11,13.2,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-12-15,12.256964285714286,11.56,13.18,43.27,25,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-12-22,12.54232142857143,11.24,13.44,43.27,24.8,-1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-12-29,11.526805555555555,10.1,13.42,43.27,25,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2010-12-29,11.782083333333333,10.68,12.36,43.27,25,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-01-05,11.80220238095238,10.63,12.36,43.27,25,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-01-12,11.30875,10.49,11.88,43.27,24.7,-1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-01-19,11.214464285714286,10.46,12.24,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-01-26,11.90672619047619,10.66,13.64,43.27,24.9,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-02-02,11.575476190476191,10.27,12.72,43.27,25.1,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-02-09,11.9875,10.34,12.96,43.27,25.5,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-02-16,12.443333333333333,11.12,12.96,43.27,25.4,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-02-23,11.494285714285715,10.29,12.48,43.27,25.6,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-03-02,11.775833333333333,10.59,12.53,43.27,25.7,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-03-09,10.996785714285714,9.68,12.09,43.27,26,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-03-16,10.776011904761905,9.82,11.56,43.27,26.4,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-03-23,11.550535714285715,10.61,12.34,43.27,26.4,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-03-30,11.014285714285714,9.8,12.12,43.27,26.6,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-04-06,10.881369047619048,9.87,12.02,43.27,26.9,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-04-13,10.370654761904762,9.63,11.34,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-04-20,10.588035714285715,9.8,11.46,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-04-27,10.209821428571429,9.18,11.83,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-05-04,10.523392857142857,9.41,12.82,43.27,27.2,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-05-11,10.427559523809524,9.55,11.41,43.27,27.4,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-05-18,10.827440476190477,9.58,12.67,43.27,27.6,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-05-25,10.039880952380953,9.41,10.93,43.27,27.5,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-06-01,10.23125,9.5,11.17,43.27,27.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-06-08,10.808511904761904,9.65,12,43.27,27.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-06-15,11.058690476190476,9.78,12.26,43.27,27.4,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-06-22,11.67327380952381,10.17,13.83,43.27,27.4,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-06-29,11.057321428571429,10,13.08,43.27,27.4,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-07-06,12.56029761904762,10.44,16.48,43.27,27.1,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-07-13,11.429940476190476,10.24,12.77,43.27,27.1,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-07-20,12.232857142857142,10.27,15.46,43.27,26.9,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-07-27,13.229761904761904,11.22,15.74,43.27,26.8,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-08-03,13.064642857142857,11.71,14.67,43.27,26.4,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-08-10,12.703273809523811,11.37,14.21,43.27,26.3,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-08-17,11.82297619047619,10.59,14.5,43.27,26,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-08-24,12.03595238095238,10.78,13.93,43.27,26.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-08-31,12.957559523809524,11.07,15.7,43.27,26.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-07,12.732380952380952,11.02,17.13,43.27,26.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-14,13.827218934911244,12.29,16.67,43.27,26,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-21,14.611011904761906,12.7,16.08,43.27,25.9,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-28,14.211785714285714,11.63,15.74,43.27,26,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-10-05,14.093035714285715,12.26,15.48,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-10-12,13.498988095238095,11.1,15.12,43.27,25.8,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-10-19,14.182083333333335,12.12,15.58,43.27,25.8,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-10-26,14.774226190476192,12.72,16.17,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-11-02,14.015892857142857,11.97,15.77,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-11-09,13.120833333333334,11.37,14.29,43.27,25.7,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-11-16,12.90279761904762,11.34,14.05,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-11-23,13.101845238095239,11.68,14.26,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-11-30,12.747083333333334,11.71,13.97,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-12-07,13.12595238095238,12.14,13.83,43.27,25.5,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-12-14,12.790357142857143,11.85,13.23,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-12-21,13.05297619047619,11.8,14.05,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-12-28,12.611130952380952,11.58,13.81,43.27,25.5,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-01-04,12.479880952380952,10.88,13.69,43.27,25.5,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-01-11,12.868392857142856,11.34,13.78,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-01-18,12.009345238095237,10.59,13.97,43.27,25.4,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-01-25,11.337142857142858,10.17,12.58,43.27,25.5,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-02-01,11.967738095238095,10.66,13.11,43.27,25.5,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-02-08,12.583273809523808,11.15,13.4,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-02-15,11.373928571428571,10.61,11.97,43.27,26.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-02-22,10.964940476190476,9.82,11.75,43.27,26.5,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-02-29,10.638869047619048,9.68,11.63,43.27,26.4,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-03-07,10.838392857142857,9.78,11.68,43.27,26.4,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-03-14,10.861130952380952,9.68,11.85,43.27,26.6,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-03-21,10.669166666666667,9.6,11.58,43.27,26.7,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-03-28,11.13595238095238,10.27,11.95,43.27,27.1,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-04-04,10.032797619047619,9.41,11.49,43.27,27.2,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-04-11,11.106428571428571,10.05,12.31,43.27,27.3,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-04-18,10.521011904761904,9.6,12.07,43.27,27.3,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-04-25,11.24202380952381,9.75,12.58,43.27,27.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-05-02,10.951130952380952,9.78,12.05,43.27,27.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-05-09,11.216845238095239,9.87,13.16,43.27,27.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-05-16,10.930297619047618,9.8,13.28,43.27,27.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-05-23,10.331309523809525,9.41,12.17,43.27,27.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-05-30,10.413988095238095,9.58,11.58,43.27,27.9,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-06-06,10.213035714285715,9.48,11.51,43.27,27.8,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-06-13,11.578452380952381,10.02,14.98,43.27,27.9,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-06-20,11.350238095238094,9.92,13.97,43.27,28,0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-06-27,11.2225,9.92,12.6,43.27,28.1,0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-07-04,11.758511904761905,10.24,13.44,43.27,27.9,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-07-11,11.687738095238094,10.07,13.3,43.27,27.7,0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-07-18,12.565357142857144,10.68,15.7,43.27,27.7,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,2012-07-25,13.031666666666668,11.12,15.84,43.27,27.7,0.6
