SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanSize,TotalCount,StandardError,StandardDeviation,IslandDate,IslandTotalCount,Island_Mean,IslandSD,IslandSE,MeanDepth
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2010,2010-08-16,75.26666666666667,60,3.4088012447084566,26.404460902573934,2010-08-10,436,78.65366972477064,23.671666055743177,1.264544334978976,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2010,2010-08-16,184.91666666666666,36,4.262848226244983,25.577089357469898,2010-08-17,209,182.69856459330143,31.733072017332596,1.7692042652156974,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,2010,2010-08-16,115,1,0,0,2010-09-07,73,106.46575342465754,12.170485241934099,0,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-08-16,138.33333333333334,3,2.2277708506403804,3.858612300930075,2010-08-16,10,131.1,4.064070209367287,1.2202003478482084,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2010,2010-08-16,93.55,20,2.8874512982905873,12.913074769395552,2010-08-13,131,95.2824427480916,13.915075784617498,1.128220580998819,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2010,2010-08-16,54.65,20,4.880202352362041,21.82492840767181,2010-08-23,112,67.77678571428571,24.620630296150352,2.062261891017447,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2010,2010-08-16,62.4,60,1.6593506092578638,12.853274550349676,2010-08-12,444,59.439189189189186,13.008400284567921,0.6099894155533251,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-08-16,96.05,60,3.1329277219736666,24.267553784151104,2010-08-12,440,96.875,27.49250489580724,1.1569102332846692,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,2010,2010-08-16,118.75641025641026,78,4.508381627286055,39.81694842633644,2010-08-12,256,130.48046875,44.0551955609341,2.4885592766460274,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-08-16,67.46766169154229,201,1.8927326973092773,26.834117271790294,2010-08-12,1697,63.52504419563936,29.566730281095747,0.6513979571804424,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-08-16,28.946902654867255,226,0.766232728107077,11.519003696442914,2010-08-17,1407,33.511727078891255,12.186809000228408,0.3070915517405802,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2011,2011-08-16,67.41176470588235,68,3.5314476538747965,29.121063376530927,2011-08-26,451,77.91574279379158,22.411331090780916,1.3712573188666308,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2011,2011-08-16,181.02439024390245,41,5.404130419023549,34.60331846829782,2011-08-16,263,183.92395437262357,28.86801087401807,2.1337320248058997,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2011,2011-08-16,97.36,25,2.586661168379036,12.93330584189518,2011-09-05,171,99.43859649122807,14.26322329776408,0.9890346170302687,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2011,2011-08-16,71.43478260869566,23,4.915092334219155,23.571954756440917,2011-08-31,133,75.60902255639098,25.351108077224158,2.0439476970481416,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2011,2011-08-16,70.53333333333333,60,1.7506295164036574,13.56031792482102,2011-08-27,443,60.074492099322796,11.974100220136682,0.6442701475894982,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-08-16,94.51162790697674,43,3.1433004279481205,20.61199931968197,2011-08-31,433,101.13394919168591,24.715173017747187,0.9905494730479588,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,2011,2011-08-16,130.0441176470588,68,4.132244808273803,34.07536363084618,2011-08-24,288,145.48263888888889,37.43542977174934,2.007910057897399,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2011,2011-08-16,77.39013452914799,223,1.6522765696865969,24.673750898271905,2011-08-23,1558,65.98908857509628,29.47240660544086,0.6251028071491599,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2011,2011-08-16,36.72872340425532,188,0.8555593517512238,11.730838811498824,2011-08-22,1352,36.01997041420118,12.676049550910337,0.31903675663912145,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2012,2012-08-28,66.55737704918033,61,3.3596979514934846,26.240079836796237,2012-07-22,443,79.48984198645599,23.08786073955217,1.246703816454662,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2012,2012-08-28,184.35294117647058,34,7.324047034972295,42.70616593650781,2012-07-18,228,181.640350877193,33.89539060415094,2.8282849314546787,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,2012,2012-08-28,138,1,0,0,2012-07-06,62,95.46774193548387,20.373093458356713,0,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2012,2012-08-28,124.4,5,9.759508184329782,21.82292372712694,2012-08-03,9,122.44444444444444,18.23823821900935,7.274307909042314,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2012,2012-08-28,95.13333333333334,15,3.391317890885052,13.134517713093068,2012-07-26,144,94.13888888888889,14.283242795635909,1.0945431427577557,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2012,2012-08-28,60.473684210526315,19,4.662200460729424,20.32206066284833,2012-07-22,101,64.82178217821782,22.77895531663763,2.022120614123755,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2012,2012-08-28,63.738461538461536,65,1.4465264533200755,11.662269106398599,2012-07-23,437,58.494279176201374,12.641149729271307,0.5578819882714121,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-08-28,87.63934426229508,61,2.190722514772126,17.110089811000407,2012-07-22,421,91.50593824228028,28.843919695673577,0.8338947530960321,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,2012,2012-08-28,128.2941176470588,85,4.699637725253522,43.32851894114566,2012-07-29,336,131.66369047619048,48.26952397505738,2.36376449759676,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2012,2012-08-28,58.84100418410042,239,1.9890720433626863,30.75030755766836,2012-07-22,1580,63.572784810126585,31.141358495611158,0.7736079432963034,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2012,2012-08-28,38.094339622641506,212,0.8224082401378714,11.974444724107009,2012-07-22,1318,39.09787556904401,12.444021541715648,0.32983571398125183,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2013,2013-08-13,74.54098360655738,61,2.8560909392208784,22.306783332409797,2013-07-30,459,79.63834422657952,21.26304595189368,1.04119148130338,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2013,2013-08-13,186.5909090909091,44,5.016225551435065,33.27387603580745,2013-07-21,245,186.09795918367348,32.3857357622551,2.1257899625990477,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2013,2013-08-13,117,3,10.98483803552272,19.026297590440446,2013-07-25,13,117.92307692307692,17.875531191676945,5.27694550342846,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2013,2013-08-13,98.25925925925925,27,3.327811307810465,17.291814789389875,2013-07-22,188,96.65957446808511,15.589563365770159,1.2611352086187608,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2013,2013-08-13,69.38461538461539,39,4.271461707790995,26.67526981539017,2013-08-01,123,71.00813008130082,25.20197064139993,2.4052280789098037,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2013,2013-08-13,62.0655737704918,61,1.2719175189181653,9.933993389910595,2013-07-31,459,57.250544662309366,13.370018502597645,0.4636791032919234,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-08-13,97.37931034482759,58,4.566513824075624,34.77753316895089,2013-07-25,502,91.22709163346613,26.564421672091846,1.552197268774236,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11003,Pycnopodia helianthoides,Sunflower Star,2013,2013-08-13,154.76388888888889,72,5.6047644612860585,47.558003490344866,2013-08-02,411,152.76885644768856,44.74668127310297,2.345863313601487,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2013,2013-07-17,67.00478468899522,209,1.806427601219752,26.115220883533542,2013-07-22,1541,62.9020116807268,28.947966864758573,0.6652614899156521,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2013,2013-07-17,30.943661971830984,213,0.8778379091960075,12.811622500565827,2013-07-12,1456,34.370879120879124,14.241828754686166,0.33575574002871256,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2014,2014-07-30,64.63076923076923,65,3.0168418167198787,24.322556312240913,2014-07-25,505,74.20792079207921,23.26591174501216,1.0823395502813469,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2014,2014-07-30,196.96875,32,4.951421113672505,28.009467567904608,2014-07-29,330,184.97878787878787,40.23763170963358,1.5418704436372472,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2014,2014-07-30,131.25,8,5.4936042358364325,15.538259233260334,2014-08-02,15,92.53333333333333,11.623826105604529,4.011961282631393,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2014,2014-07-30,89.03030303030303,33,3.8021512562446063,21.841696083110406,2014-07-23,149,93.20134228187919,16.962028243280294,1.7893414629559743,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2014,2014-07-30,54.75925925925926,108,1.9098272303507347,19.847506779876134,2014-07-24,358,56.11173184357542,22.819884999892633,1.0489733280465972,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2014,2014-07-30,66.78333333333333,60,1.2821621640084435,9.931585416683928,2014-07-25,428,59.39485981308411,12.457532479848515,0.4800613008191067,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-07-30,53.5,2,32.880465325174455,46.5,2014-07-23,49,88.51020408163265,23.660827649827915,6.642857142857143,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2014,2014-07-30,58.24630541871921,203,1.9126226187072366,27.250677645938953,2014-07-26,1501,61.420386409060626,29.879081292191884,0.7033750520166215,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2014,2014-07-30,30.912442396313363,217,0.6679856059892845,9.840042431236013,2014-07-26,1538,27.187906371911573,11.266232720981998,0.2509104812526214,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2002,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-08-13,8.014388489208633,139,0.5767061568577816,6.799265313158211,2015-08-06,814,11.882063882063882,9.550627429489502,0.23831412589866705,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2015,2015-08-13,59.21875,96,1.9090770887908588,18.705058988702316,2015-08-05,503,66.83300198807157,20.539857855484712,0.8340173582238886,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2015,2015-08-13,188.53333333333333,105,4.075145986932839,41.75782029219863,2015-08-18,449,169.543429844098,44.6433802194865,1.9706733813211064,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,2015,2015-08-13,131,3,10.624918300339486,18.40289832245635,2015-07-03,80,97.8625,16.990207224872734,2.0575065816014617,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2015,2015-08-13,122,21,5.569189619313839,25.521232990067965,2015-08-01,38,90.47368421052632,21.933083467126547,4.140090684658126,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2015,2015-08-13,78.17777777777778,45,1.9894260947712852,13.345475952361598,2015-08-15,190,85.32105263157895,14.412898486854644,0.9681825849852629,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2015,2015-08-13,59.3968253968254,63,1.761338344895762,13.980189705708895,2015-08-10,442,52.886877828054295,16.433920696253853,0.6649698122083713,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2015,2015-08-13,51.63333333333333,60,1.5529482116761486,12.029085122688628,2015-07-25,455,52.967032967032964,13.307241860833532,0.5639322087091106,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-08-13,69.66666666666667,3,25.631288749553015,44.39469437769438,2015-07-27,42,78.57142857142857,30.159564629223986,6.850250063021489,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,2015,2015-08-13,20.560606060606062,66,0.39459664744849077,3.205718318212136,2015-06-26,397,21.591939546599495,4.806160723445392,0.16089039039737194,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2015,2015-08-13,55.082251082251084,231,1.4897149766801803,22.641707409405946,2015-08-12,1589,56.522970421648836,28.976990139910072,0.5679985476791346,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2015,2015-08-13,35.61159420289855,345,0.6624184342916338,12.3038763331251,2015-08-12,1699,28.619187757504413,11.785429330278173,0.2985006409032982,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2016,2016-09-29,54.266666666666666,75,2.5340583757782396,21.94558928096689,2016-08-17,495,69.08080808080808,22.410132463134143,0.9863808849935117,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9002,Haliotis rufescens,Red Abalone,2016,2016-09-29,177.475,40,7.222013872528907,45.676026261048584,2016-08-02,325,179.11076923076922,36.91252671516655,2.533650072979237,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,2016,2016-09-29,136.4,5,2.35966099260042,5.276362383309167,2016-07-31,252,73.55952380952381,18.11959174514527,0.3323795879355266,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2016,2016-09-29,37.80555555555556,72,0.7475884296987741,6.343498178119268,2016-08-10,275,41.34909090909091,16.36435448804058,0.3825273330022668,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2016,2016-09-29,79.171875,64,1.8807924442919957,15.046339554335965,2016-08-29,272,80.9595588235294,16.08424144890548,0.9123183420799432,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2016,2016-09-29,68.49473684210527,95,1.6701302010525132,16.27841559871329,2016-08-23,520,57.95192307692308,15.368952959205487,0.7138557471232064,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,Bat Star,2016,2016-09-29,44.22950819672131,61,2.3380513208300697,18.260764570766177,2016-08-15,484,46.489669421487605,12.765713690246184,0.8300347532166444,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-09-29,62,10,8.695976080923867,27.499090894064118,2016-08-21,52,84.63461538461539,31.040369474758787,3.8134377787381943,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,White Urchin,2016,2016-09-29,22.647058823529413,17,0.8642903221962706,3.5635602896143435,2016-07-29,314,22.64012738853503,4.9391649427615665,0.20110334144854863,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,Red Urchin,2016,2016-09-29,53.07272727272727,220,1.5294953818876431,22.686082674349883,2016-08-18,1483,58.137559002022925,26.276024970449196,0.5890998808870344,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,Purple Urchin,2016,2016-09-29,34.159375,320,0.6144013209249284,10.99074495243043,2016-08-19,1602,31.426966292134832,11.075254840286407,0.27459705425059733,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2002,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-08-23,3.6,65,0.19435829781358474,1.5669666924936905,2017-08-09,573,6.961605584642234,7.874611832693558,0.06546097268468297,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,5002,Tethya aurantia,Orange Puffball Sponge,2017,2017-08-23,51.706896551724135,58,2.569255783264732,19.566869096272857,2017-08-17,429,68.88344988344988,22.641374536472245,0.9446973420819907,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,6006,Lophogorgia chilensis,Red Gorgonian,2017,2017-08-23,5.75,4,1.1388041973930374,2.277608394786075,2017-09-02,43,26.3953488372093,11.266838743265916,0.3473320239824151,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9006,Kelletia kelletii,Kellets Whelk,2017,2017-08-23,103.6,5,15.616913907683552,34.9204810963423,2017-08-13,196,85.06632653061224,13.80588519288946,2.4943200783101642,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9007,Megastraea undosa,Wavy Turban Snail,2017,2017-08-23,46.26923076923077,78,2.1124434158221423,18.65659509218992,2017-08-22,366,41.9344262295082,13.378799327361678,0.9751958475487361,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9009,Megathura crenulata,Giant Keyhole Limpet,2017,2017-08-23,67.56140350877193,57,1.6584316486694575,12.520884369667511,2017-08-21,317,74.3154574132492,16.80815110663475,0.7032429284388995,33.18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,9010,Crassedoma giganteum,Rock Scallop,2017,2017-08-23,64.26315789473684,95,1.560681045054149,15.211637183984323,2017-08-17,631,58.02377179080824,15.628217883531136,0.60556571475977,33.18
