ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_AreaSurveyed_sqm
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-05-13,0.48,0.0971,0.614,96,200,43.09,2015-06-02,185,0.925,0.4953,0.0452,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-05-13,18.525,3.0176,19.0851,3705,200,43.09,2015-06-02,3814,19.07,13.9404,1.2726,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-05-13,3.215,0.6851,4.3331,643,200,43.09,2015-06-02,1974,9.87,7.7302,0.7057,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-05-13,0,0,0,0,200,43.09,2015-06-02,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-05-13,0,0,0,0,200,43.09,2015-06-02,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-06-07,0.175,0.0431,0.2725,35,200,43.09,2016-05-29,81,0.405,0.2218,0.0202,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-06-07,0.12,0.0275,0.1742,24,200,43.09,2016-05-29,67,0.335,0.2087,0.0191,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-06-07,35.65,2.1607,13.6655,7130,200,43.09,2016-05-29,10559,52.795,17.1492,1.5655,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-06-07,9.475,0.998,6.3122,1895,200,43.09,2016-05-29,2070,10.35,5.6427,0.5151,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-06-07,0,0,0,0,200,43.09,2016-05-29,2,0.01,0.0257,0.0023,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-06-07,0,0,0,0,200,43.09,2016-05-29,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-05-24,0.225,0.0419,0.2648,45,200,43.09,2017-05-19,133,0.665,0.2679,0.0245,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-05-24,0.465,0.0901,0.57,93,200,43.09,2017-05-19,272,1.36,0.6883,0.0628,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-05-24,10.145,1.1388,7.2021,2029,200,43.09,2017-05-19,2388,11.94,6.138,0.5603,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-05-24,4.95,0.6498,4.11,990,200,43.09,2017-05-19,1372,6.86,3.6017,0.3288,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-05-24,0,0,0,0,200,43.09,2017-05-19,1,0.005,0.0183,0.0017,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-05-24,0,0,0,0,200,43.09,2017-05-19,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-06-06,0.19,0.0358,0.2262,38,200,43.09,2018-06-06,94,0.47,0.2322,0.0212,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-06-06,0.465,0.0746,0.4715,93,200,43.09,2018-06-06,163,0.815,0.3747,0.0342,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-06-06,2.755,0.3551,2.2457,551,200,43.09,2018-06-06,698,3.49,1.8096,0.1652,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-06-06,0.4,0.1522,0.9629,80,200,43.09,2018-06-06,113,0.565,0.6004,0.0548,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-06-06,0,0,0,0,200,43.09,2018-06-06,1,0.005,0.0183,0.0017,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-06-06,0,0,0,0,200,43.09,2018-06-06,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-07-10,0.23,0.0427,0.27,46,200,43.09,2019-07-03,130,0.65,0.3139,0.0287,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-07-10,0.245,0.0427,0.2698,49,200,43.09,2019-07-03,105,0.525,0.2963,0.027,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-07-10,0.545,0.1005,0.6357,109,200,43.09,2019-07-03,166,0.83,0.4782,0.0437,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-07-10,0.43,0.1083,0.6847,86,200,43.09,2019-07-03,102,0.51,0.4518,0.0412,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-07-10,0,0,0,0,200,43.09,2019-07-03,0,0,0,0,600
Inside,14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-07-10,0,0,0,0,200,43.09,2019-07-03,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-05-16,0,0,0,0,200,24.82,2005-06-08,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-05-16,0,0,0,0,200,24.82,2005-06-08,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-05-16,0.06,0.0147,0.0928,12,200,24.82,2005-06-08,64,0.32,0.1395,0.0127,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-05-22,0,0,0,0,200,24.82,2006-06-21,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-05-22,0,0,0,0,200,24.82,2006-06-21,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-05-22,0.12,0.0266,0.1682,24,200,24.82,2006-06-21,60,0.3,0.1556,0.0142,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-05-22,0,0,0,0,200,24.82,2007-05-30,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-05-22,0,0,0,0,200,24.82,2007-05-30,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-05-22,0.035,0.0122,0.077,7,200,24.82,2007-05-30,29,0.145,0.0935,0.0085,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-09,0,0,0,0,200,24.82,2008-06-09,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-09,0,0,0,0,200,24.82,2008-06-09,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-09,0.105,0.0268,0.1694,21,200,24.82,2008-06-09,46,0.23,0.1401,0.0128,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-05-18,0,0,0,0,200,24.82,2009-05-18,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-05-18,0,0,0,0,200,24.82,2009-05-18,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-05-18,0.09,0.0226,0.1429,18,200,24.82,2009-05-18,59,0.295,0.1512,0.0138,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-05-17,0,0,0,0,200,24.82,2010-05-17,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-05-17,0,0,0,0,200,24.82,2010-05-17,132,0.66,0.6077,0.0555,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-05-17,0,0,0,0,200,24.82,2010-05-17,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-05-17,0,0,0,0,200,24.82,2010-05-17,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-05-17,0.145,0.0336,0.2124,29,200,24.82,2010-05-17,50,0.25,0.1525,0.0139,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-05-16,0,0,0,0,200,24.82,2011-06-04,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-05-16,0,0,0,0,200,24.82,2011-06-04,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-05-16,0,0,0,0,200,24.82,2011-06-04,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-05-16,0,0,0,0,200,24.82,2011-06-04,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-05-16,0.15,0.0284,0.1797,30,200,24.82,2011-06-04,89,0.445,0.1932,0.0176,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-05-29,0,0,0,0,200,24.82,2012-06-03,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-05-29,0,0,0,0,200,24.82,2012-06-03,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-05-29,0,0,0,0,200,24.82,2012-06-03,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-05-29,0,0,0,0,200,24.82,2012-06-03,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-05-29,0.225,0.0387,0.2447,45,200,24.82,2012-06-03,102,0.51,0.2069,0.0189,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-05-29,0.02,0.0096,0.0608,4,200,24.82,2012-06-03,5,0.025,0.0401,0.0037,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,3,0.015,0.0314,0.0029,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,29,0.145,0.2694,0.0246,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-05-13,0.075,0.0211,0.1335,15,200,24.82,2013-05-23,31,0.155,0.1335,0.0122,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-05-13,0,0,0,0,200,24.82,2013-05-23,3,0.015,0.0314,0.0029,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,17,0.085,0.1496,0.0137,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,4,0.02,0.0576,0.0053,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,3,0.015,0.0314,0.0029,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,27,0.135,0.3588,0.0328,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-05-13,0,0,0,0,200,24.82,2014-05-22,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-05-11,0,0,0,0,200,24.82,2015-06-02,35,0.175,0.1406,0.0128,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-05-11,0,0,0,0,200,24.82,2015-06-02,4,0.02,0.0361,0.0033,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-05-11,1.115,0.4298,2.7186,223,200,24.82,2015-06-02,224,1.12,1.6431,0.15,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-05-11,0.525,0.2103,1.3303,105,200,24.82,2015-06-02,3532,17.66,15.1494,1.3829,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-05-11,0,0,0,0,200,24.82,2015-06-02,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-05-11,0,0,0,0,200,24.82,2015-06-02,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-05-24,0,0,0,0,200,24.82,2016-05-28,8,0.04,0.0621,0.0057,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-05-24,1.08,0.3659,2.3142,216,200,24.82,2016-05-28,749,3.745,2.2342,0.204,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-05-24,5.1,0.8449,5.3434,1020,200,24.82,2016-05-28,5649,28.245,14.3216,1.3074,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-05-24,2.6,0.3778,2.3897,520,200,24.82,2016-05-28,716,3.58,2.001,0.1827,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-05-24,0,0,0,0,200,24.82,2016-05-28,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-05-24,0,0,0,0,200,24.82,2016-05-28,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-05-09,0.415,0.0721,0.456,83,200,24.82,2017-05-14,383,1.915,0.5083,0.0464,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-05-09,0.22,0.0682,0.4316,44,200,24.82,2017-05-14,335,1.675,0.6721,0.0614,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-05-09,0.21,0.0526,0.3327,42,200,24.82,2017-05-14,686,3.43,2.9485,0.2692,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-05-09,1.38,0.2431,1.5378,276,200,24.82,2017-05-14,2544,12.72,8.5142,0.7772,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-05-09,0,0,0,0,200,24.82,2017-05-14,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-05-09,0,0,0,0,200,24.82,2017-05-14,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-06-04,0.035,0.0174,0.1099,7,200,24.82,2018-06-14,59,0.295,0.1758,0.0161,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-06-04,0.305,0.0628,0.3974,61,200,24.82,2018-06-14,331,1.655,0.9427,0.0861,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-06-04,0.005,0.005,0.0316,1,200,24.82,2018-06-14,248,1.24,1.3013,0.1188,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-06-04,0.215,0.0542,0.3431,43,200,24.82,2018-06-14,1492,7.46,8.5179,0.7776,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-06-04,0,0,0,0,200,24.82,2018-06-14,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-06-04,0,0,0,0,200,24.82,2018-06-14,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-06-17,0.01,0.007,0.0441,2,200,24.82,2019-06-18,33,0.165,0.1158,0.0106,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-06-17,0,0,0,0,200,24.82,2019-06-18,106,0.53,0.5302,0.0484,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-06-17,0.005,0.005,0.0316,1,200,24.82,2019-06-18,486,2.43,2.6268,0.2398,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-06-17,1.525,0.3236,2.0465,305,200,24.82,2019-06-18,702,3.51,2.1521,0.1965,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-06-17,0,0,0,0,200,24.82,2019-06-18,0,0,0,0,600
Outside,15,SB,Santa Barbara Island,AP,Arch Point,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-06-17,0,0,0,0,200,24.82,2019-06-18,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-05-16,0,0,0,0,200,25.91,2005-06-08,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-05-16,0,0,0,0,200,25.91,2005-06-08,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-05-16,0.145,0.0268,0.1694,29,200,25.91,2005-06-08,64,0.32,0.1395,0.0127,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-06-19,0,0,0,0,200,25.91,2006-06-21,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-06-19,0,0,0,0,200,25.91,2006-06-21,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-06-19,0.08,0.0275,0.1742,16,200,25.91,2006-06-21,60,0.3,0.1556,0.0142,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-06-04,0,0,0,0,200,25.91,2007-05-30,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-06-04,0,0,0,0,200,25.91,2007-05-30,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-06-04,0.06,0.0178,0.1128,12,200,25.91,2007-05-30,29,0.145,0.0935,0.0085,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-09,0,0,0,0,200,25.91,2008-06-09,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-09,0,0,0,0,200,25.91,2008-06-09,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-09,0.06,0.0178,0.1128,12,200,25.91,2008-06-09,46,0.23,0.1401,0.0128,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-05-18,0,0,0,0,200,25.91,2009-05-18,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-05-18,0,0,0,0,200,25.91,2009-05-18,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-05-18,0.07,0.0169,0.1067,14,200,25.91,2009-05-18,59,0.295,0.1512,0.0138,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-05-17,0,0,0,0,200,25.91,2010-05-17,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-05-17,0.66,0.144,0.9106,132,200,25.91,2010-05-17,132,0.66,0.6077,0.0555,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-05-17,0,0,0,0,200,25.91,2010-05-17,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-05-17,0,0,0,0,200,25.91,2010-05-17,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-05-17,0.045,0.0152,0.0959,9,200,25.91,2010-05-17,50,0.25,0.1525,0.0139,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-14,0,0,0,0,200,25.91,2011-06-04,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-14,0,0,0,0,200,25.91,2011-06-04,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-14,0,0,0,0,200,25.91,2011-06-04,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-14,0,0,0,0,200,25.91,2011-06-04,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-14,0.145,0.0295,0.1867,29,200,25.91,2011-06-04,89,0.445,0.1932,0.0176,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-05-31,0,0,0,0,200,25.91,2012-06-03,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-05-31,0,0,0,0,200,25.91,2012-06-03,0,0,0,0,600
Outside,16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-05-31,0,0,0,0,200,25.91,2012-06-03,0,0,0,0,600
